,index,lang,textfile,Freq,PCComplexity,compressed,folder,LengthScript,Idiosyncratic,Type,Family,Ancestor
26042,00C8F,kan,ಏ,889,50.127579344982394,1305,Knda,49,0,abugida,India,Brah
26043,00C90,kan,ಐ,163,52.4707560667661,1329,Knda,49,0,abugida,India,Brah
26044,00C92,kan,ಒ,1789,44.34045654369739,1304,Knda,49,0,abugida,India,Brah
26045,00C93,kan,ಓ,102,50.436244333736404,1408,Knda,49,0,abugida,India,Brah
26046,00C94,kan,ಔ,35,83.4011271711344,1700,Knda,49,0,abugida,India,Brah
26047,00C95,kan,ಕ,22039,52.136658932873296,1333,Knda,49,0,abugida,India,Brah
26048,00C96,kan,ಖ,326,63.4076040860965,1450,Knda,49,0,abugida,India,Brah
26049,00C97,kan,ಗ,24998,42.394796787431005,1193,Knda,49,0,abugida,India,Brah
26050,00C98,kan,ಘ,29,73.0767523389913,1537,Knda,49,0,abugida,India,Brah
26051,00C9A,kan,ಚ,2181,66.10732902081679,1543,Knda,49,0,abugida,India,Brah
26052,00C9B,kan,ಛ,55,70.04199451476751,1595,Knda,49,0,abugida,India,Brah
26053,00C9C,kan,ಜ,3611,57.8763455301641,1454,Knda,49,0,abugida,India,Brah
26054,00C9D,kan,ಝ,7,100.530241134986,1845,Knda,49,0,abugida,India,Brah
26055,00C9E,kan,ಞ,228,63.2559550543553,1552,Knda,49,0,abugida,India,Brah
26056,00C9F,kan,ಟ,6523,53.584473235877894,1508,Knda,49,0,abugida,India,Brah
26057,00CA0,kan,ಠ,115,49.9034979924515,1301,Knda,49,0,abugida,India,Brah
26058,00CA1,kan,ಡ,10546,69.0795033486238,1511,Knda,49,0,abugida,India,Brah
26059,00CA2,kan,ಢ,16,76.9891280031863,1577,Knda,49,0,abugida,India,Brah
26060,00CA3,kan,ಣ,2375,57.728004098893,1461,Knda,49,0,abugida,India,Brah
26061,00CA4,kan,ತ,28148,60.52971686575211,1408,Knda,49,0,abugida,India,Brah
26062,00CA5,kan,ಥ,1123,69.7639481702574,1483,Knda,49,0,abugida,India,Brah
26063,00CA6,kan,ದ,44577,61.185002742114804,1317,Knda,49,0,abugida,India,Brah
26064,00CA7,kan,ಧ,1939,68.882568442345,1452,Knda,49,0,abugida,India,Brah
26065,00CA8,kan,ನ,62721,50.1377386926905,1271,Knda,49,0,abugida,India,Brah
26066,00CAA,kan,ಪ,7425,55.8614149402099,1321,Knda,49,0,abugida,India,Brah
26067,00CAB,kan,ಫ,471,63.9559194068839,1453,Knda,49,0,abugida,India,Brah
26068,00CAC,kan,ಬ,12097,50.4143448285402,1346,Knda,49,0,abugida,India,Brah
26069,00CAD,kan,ಭ,1288,67.8535475581015,1559,Knda,49,0,abugida,India,Brah
26070,00CAE,kan,ಮ,16070,80.3662789185715,1506,Knda,49,0,abugida,India,Brah
26071,00CAF,kan,ಯ,19343,89.418171162596,1638,Knda,49,0,abugida,India,Brah
26072,00CB0,kan,ರ,36149,47.925764754754,1294,Knda,49,0,abugida,India,Brah
26073,00CB2,kan,ಲ,23084,46.3923757854282,1263,Knda,49,0,abugida,India,Brah
26074,00CB3,kan,ಳ,15253,60.262138364790296,1548,Knda,49,0,abugida,India,Brah
26075,00CB5,kan,ವ,28737,56.538310683118,1284,Knda,49,0,abugida,India,Brah
26076,00CB6,kan,ಶ,2477,56.468575317984,1424,Knda,49,0,abugida,India,Brah
26077,00CB7,kan,ಷ,3328,64.4277606379396,1460,Knda,49,0,abugida,India,Brah
26078,00CB8,kan,ಸ,16731,44.7081134006275,1202,Knda,49,0,abugida,India,Brah
26079,00CB9,kan,ಹ,10996,71.58272397558129,1424,Knda,49,0,abugida,India,Brah
26080,00D85,sin,අ,1984,44.696382317298095,1307,Sinh,59,0,abugida,India,Gran
26081,00D86,sin,ආ,826,60.0407604940497,1473,Sinh,59,0,abugida,India,Gran
26082,00D87,sin,ඇ,923,62.26024683646279,1493,Sinh,59,0,abugida,India,Gran
26083,00D88,sin,ඈ,6,64.6893667001969,1561,Sinh,59,0,abugida,India,Gran
26084,00D89,sin,ඉ,759,55.77153920622371,1506,Sinh,59,0,abugida,India,Gran
26085,00D8A,sin,ඊ,627,52.6888660378129,1518,Sinh,59,0,abugida,India,Gran
26086,00D8B,sin,උ,408,37.1975796771042,1108,Sinh,59,0,abugida,India,Gran
26087,00D8C,sin,ඌ,40,64.39087388085841,1424,Sinh,59,0,abugida,India,Gran
26088,00D8D,sin,ඍ,3,72.3189745141579,1711,Sinh,59,0,abugida,India,Gran
26089,00D91,sin,එ,1868,51.4967990166885,1350,Sinh,59,0,abugida,India,Gran
26090,00D92,sin,ඒ,870,61.3751898099887,1522,Sinh,59,0,abugida,India,Gran
26091,00D94,sin,ඔ,3648,69.7671000194737,1480,Sinh,59,0,abugida,India,Gran
26092,00D95,sin,ඕ,43,83.4772081861534,1689,Sinh,59,0,abugida,India,Gran
26093,00D9A,sin,ක,9349,61.322722076950704,1534,Sinh,59,0,abugida,India,Gran
26094,00D9B,sin,ඛ,10,64.4797189267325,1492,Sinh,59,0,abugida,India,Gran
26095,00D9C,sin,ග,5131,49.8237460747425,1275,Sinh,59,0,abugida,India,Gran
26096,00D9D,sin,ඝ,5,53.332489809166695,1563,Sinh,59,0,abugida,India,Gran
26097,00D9F,sin,ඟ,873,62.1898407666583,1487,Sinh,59,0,abugida,India,Gran
26098,00DA0,sin,ච,150,52.8447648499103,1249,Sinh,59,0,abugida,India,Gran
26099,00DA1,sin,ඡ,22,57.234713898445996,1423,Sinh,59,0,abugida,India,Gran
26100,00DA2,sin,ජ,1019,51.8538696793036,1485,Sinh,59,0,abugida,India,Gran
26101,00DA4,sin,ඤ,11,87.7976269045175,1844,Sinh,59,0,abugida,India,Gran
26102,00DA5,sin,ඥ,18,78.5351191665866,1722,Sinh,59,0,abugida,India,Gran
26103,00DA7,sin,ට,6459,44.316559672462304,1078,Sinh,59,0,abugida,India,Gran
26104,00DA8,sin,ඨ,19,48.5987591600142,1325,Sinh,59,0,abugida,India,Gran
26105,00DA9,sin,ඩ,722,56.6304373094676,1333,Sinh,59,0,abugida,India,Gran
26106,00DAB,sin,ණ,1223,83.47713628888741,1746,Sinh,59,0,abugida,India,Gran
26107,00DAC,sin,ඬ,97,67.74251845797029,1437,Sinh,59,0,abugida,India,Gran
26108,00DAD,sin,ත,9484,55.7175337053269,1483,Sinh,59,0,abugida,India,Gran
26109,00DAE,sin,ථ,185,43.97478257655501,1205,Sinh,59,0,abugida,India,Gran
26110,00DAF,sin,ද,8757,32.503816576203604,1176,Sinh,59,0,abugida,India,Gran
26111,00DB0,sin,ධ,333,49.022315392932704,1199,Sinh,59,0,abugida,India,Gran
26112,00DB1,sin,න,18292,55.81502445742699,1444,Sinh,59,0,abugida,India,Gran
26113,00DB3,sin,ඳ,615,46.5406815871797,1290,Sinh,59,0,abugida,India,Gran
26114,00DB4,sin,ප,5692,42.877661547623205,1308,Sinh,59,0,abugida,India,Gran
26115,00DB5,sin,ඵ,2,49.617995028631704,1316,Sinh,59,0,abugida,India,Gran
26116,00DB6,sin,බ,4560,62.5873216241835,1413,Sinh,59,0,abugida,India,Gran
26117,00DB7,sin,භ,278,56.097548436017796,1424,Sinh,59,0,abugida,India,Gran
26118,00DB8,sin,ම,10878,66.3028889105226,1506,Sinh,59,0,abugida,India,Gran
26119,00DB9,sin,ඹ,117,73.7967000345231,1611,Sinh,59,0,abugida,India,Gran
26120,00DBA,sin,ය,13325,39.9198851569785,1207,Sinh,59,0,abugida,India,Gran
26121,00DBB,sin,ර,8618,38.0919976175931,1158,Sinh,59,0,abugida,India,Gran
26122,00DBD,sin,ල,4448,55.738758135185,1184,Sinh,59,0,abugida,India,Gran
26123,00DC0,sin,ව,15506,50.7867626496723,1172,Sinh,59,0,abugida,India,Gran
26124,00DC1,sin,ශ,1077,55.0534904955916,1431,Sinh,59,0,abugida,India,Gran
26125,00DC2,sin,ෂ,569,61.006375814988395,1575,Sinh,59,0,abugida,India,Gran
26126,00DC3,sin,ස,9478,48.3689435425916,1395,Sinh,59,0,abugida,India,Gran
26127,00DC4,sin,හ,6214,53.8662991195029,1366,Sinh,59,0,abugida,India,Gran
26128,00DC5,sin,ළ,1952,58.3445892290543,1480,Sinh,59,0,abugida,India,Gran
26129,00DC6,sin,ෆ,108,39.7587260973384,1242,Sinh,59,0,abugida,India,Gran
26130,00E01,ium,ก,2874,46.9341404392505,1068,Thai,54,0,abugida,Mainland SE Asia,Khmr
26131,00E01,kxm,ก,7049,46.9341404392505,1068,Thai,54,0,abugida,Mainland SE Asia,Khmr
26132,00E01,pww,ก,3025,46.9341404392505,1068,Thai,54,0,abugida,Mainland SE Asia,Khmr
26133,00E01,tha,ก,37684,46.9341404392505,1068,Thai,54,0,abugida,Mainland SE Asia,Khmr
26134,00E01,urk,ก,10376,46.9341404392505,1068,Thai,54,0,abugida,Mainland SE Asia,Khmr
26135,00E02,ium,ข,94,64.5314240478934,1303,Thai,54,0,abugida,Mainland SE Asia,Khmr
26136,00E02,tha,ข,21655,64.5314240478934,1303,Thai,54,0,abugida,Mainland SE Asia,Khmr
26137,00E04,ium,ค,338,64.638572848713,1414,Thai,54,0,abugida,Mainland SE Asia,Khmr
26138,00E04,kxm,ค,2563,64.638572848713,1414,Thai,54,0,abugida,Mainland SE Asia,Khmr
26139,00E04,pww,ค,2022,64.638572848713,1414,Thai,54,0,abugida,Mainland SE Asia,Khmr
26140,00E04,tha,ค,18109,64.638572848713,1414,Thai,54,0,abugida,Mainland SE Asia,Khmr
26141,00E04,urk,ค,155,64.638572848713,1414,Thai,54,0,abugida,Mainland SE Asia,Khmr
26142,00E06,ium,ฆ,212,87.84826107582408,1771,Thai,54,0,abugida,Mainland SE Asia,Khmr
26143,00E06,pww,ฆ,869,87.84826107582408,1771,Thai,54,0,abugida,Mainland SE Asia,Khmr
26144,00E06,tha,ฆ,259,87.84826107582408,1771,Thai,54,0,abugida,Mainland SE Asia,Khmr
26145,00E06,urk,ฆ,2772,87.84826107582408,1771,Thai,54,0,abugida,Mainland SE Asia,Khmr
26146,00E07,ium,ง,8169,38.1888379134327,1224,Thai,54,0,abugida,Mainland SE Asia,Khmr
26147,00E07,kxm,ง,7796,38.1888379134327,1224,Thai,54,0,abugida,Mainland SE Asia,Khmr
26148,00E07,pww,ง,12383,38.1888379134327,1224,Thai,54,0,abugida,Mainland SE Asia,Khmr
26149,00E07,tha,ง,45628,38.1888379134327,1224,Thai,54,0,abugida,Mainland SE Asia,Khmr
26150,00E07,urk,ง,2174,38.1888379134327,1224,Thai,54,0,abugida,Mainland SE Asia,Khmr
26151,00E08,ium,จ,1546,54.885459737909,1343,Thai,54,0,abugida,Mainland SE Asia,Khmr
26152,00E08,kxm,จ,4367,54.885459737909,1343,Thai,54,0,abugida,Mainland SE Asia,Khmr
26153,00E08,pww,จ,1649,54.885459737909,1343,Thai,54,0,abugida,Mainland SE Asia,Khmr
26154,00E08,tha,จ,21826,54.885459737909,1343,Thai,54,0,abugida,Mainland SE Asia,Khmr
26155,00E08,urk,จ,3976,54.885459737909,1343,Thai,54,0,abugida,Mainland SE Asia,Khmr
26156,00E09,ium,ฉ,64,71.3157427341427,1606,Thai,54,0,abugida,Mainland SE Asia,Khmr
26157,00E09,tha,ฉ,964,71.3157427341427,1606,Thai,54,0,abugida,Mainland SE Asia,Khmr
26158,00E0A,ium,ช,39,68.4002176081121,1316,Thai,54,0,abugida,Mainland SE Asia,Khmr
26159,00E0A,kxm,ช,456,68.4002176081121,1316,Thai,54,0,abugida,Mainland SE Asia,Khmr
26160,00E0A,pww,ช,2056,68.4002176081121,1316,Thai,54,0,abugida,Mainland SE Asia,Khmr
26161,00E0A,tha,ช,10218,68.4002176081121,1316,Thai,54,0,abugida,Mainland SE Asia,Khmr
26162,00E0A,urk,ช,7,68.4002176081121,1316,Thai,54,0,abugida,Mainland SE Asia,Khmr
26163,00E0B,ium,ซ,2224,84.55508046716871,1574,Thai,54,0,abugida,Mainland SE Asia,Khmr
26164,00E0B,kxm,ซ,3660,84.55508046716871,1574,Thai,54,0,abugida,Mainland SE Asia,Khmr
26165,00E0B,pww,ซ,3936,84.55508046716871,1574,Thai,54,0,abugida,Mainland SE Asia,Khmr
26166,00E0B,tha,ซ,3975,84.55508046716871,1574,Thai,54,0,abugida,Mainland SE Asia,Khmr
26167,00E0B,urk,ซ,6991,84.55508046716871,1574,Thai,54,0,abugida,Mainland SE Asia,Khmr
26168,00E0C,ium,ฌ,399,94.6612785872414,1697,Thai,54,0,abugida,Mainland SE Asia,Khmr
26169,00E0C,pww,ฌ,2738,94.6612785872414,1697,Thai,54,0,abugida,Mainland SE Asia,Khmr
26170,00E0C,tha,ฌ,1,94.6612785872414,1697,Thai,54,0,abugida,Mainland SE Asia,Khmr
26171,00E0C,urk,ฌ,2547,94.6612785872414,1697,Thai,54,0,abugida,Mainland SE Asia,Khmr
26172,00E0D,ium,ญ,3534,108.157691790975,1801,Thai,54,0,abugida,Mainland SE Asia,Khmr
26173,00E0D,kxm,ญ,2076,108.157691790975,1801,Thai,54,0,abugida,Mainland SE Asia,Khmr
26174,00E0D,tha,ญ,2465,108.157691790975,1801,Thai,54,0,abugida,Mainland SE Asia,Khmr
26175,00E0D,urk,ญ,4735,108.157691790975,1801,Thai,54,0,abugida,Mainland SE Asia,Khmr
26176,00E0E,tha,ฎ,105,96.0232618317209,1748,Thai,54,0,abugida,Mainland SE Asia,Khmr
26177,00E0F,tha,ฏ,277,101.95808340030399,1659,Thai,54,0,abugida,Mainland SE Asia,Khmr
26178,00E10,tha,ฐ,312,97.77433140591171,1963,Thai,54,0,abugida,Mainland SE Asia,Khmr
26179,00E11,ium,ฑ,711,83.7060518364875,1596,Thai,54,0,abugida,Mainland SE Asia,Khmr
26180,00E11,tha,ฑ,32,83.7060518364875,1596,Thai,54,0,abugida,Mainland SE Asia,Khmr
26181,00E12,ium,ฒ,4762,107.16658983787599,1808,Thai,54,0,abugida,Mainland SE Asia,Khmr
26182,00E12,tha,ฒ,17,107.16658983787599,1808,Thai,54,0,abugida,Mainland SE Asia,Khmr
26183,00E13,tha,ณ,1431,94.59084919206721,1691,Thai,54,0,abugida,Mainland SE Asia,Khmr
26184,00E14,ium,ด,2266,65.6614418266428,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26185,00E14,kxm,ด,5279,65.6614418266428,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26186,00E14,pww,ด,2529,65.6614418266428,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26187,00E14,tha,ด,22076,65.6614418266428,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26188,00E14,urk,ด,8181,65.6614418266428,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26189,00E15,ium,ต,4988,68.7240536073849,1521,Thai,54,0,abugida,Mainland SE Asia,Khmr
26190,00E15,kxm,ต,4167,68.7240536073849,1521,Thai,54,0,abugida,Mainland SE Asia,Khmr
26191,00E15,pww,ต,356,68.7240536073849,1521,Thai,54,0,abugida,Mainland SE Asia,Khmr
26192,00E15,tha,ต,19850,68.7240536073849,1521,Thai,54,0,abugida,Mainland SE Asia,Khmr
26193,00E15,urk,ต,8084,68.7240536073849,1521,Thai,54,0,abugida,Mainland SE Asia,Khmr
26194,00E16,ium,ถ,353,56.0824548081787,1336,Thai,54,0,abugida,Mainland SE Asia,Khmr
26195,00E16,tha,ถ,4391,56.0824548081787,1336,Thai,54,0,abugida,Mainland SE Asia,Khmr
26196,00E17,ium,ท,676,68.6015987122542,1309,Thai,54,0,abugida,Mainland SE Asia,Khmr
26197,00E17,kxm,ท,2497,68.6015987122542,1309,Thai,54,0,abugida,Mainland SE Asia,Khmr
26198,00E17,pww,ท,3918,68.6015987122542,1309,Thai,54,0,abugida,Mainland SE Asia,Khmr
26199,00E17,tha,ท,23044,68.6015987122542,1309,Thai,54,0,abugida,Mainland SE Asia,Khmr
26200,00E17,urk,ท,59,68.6015987122542,1309,Thai,54,0,abugida,Mainland SE Asia,Khmr
26201,00E18,ium,ธ,1183,64.3661074637824,1384,Thai,54,0,abugida,Mainland SE Asia,Khmr
26202,00E18,tha,ธ,1676,64.3661074637824,1384,Thai,54,0,abugida,Mainland SE Asia,Khmr
26203,00E19,ium,น,12198,66.3043924721447,1407,Thai,54,0,abugida,Mainland SE Asia,Khmr
26204,00E19,kxm,น,13442,66.3043924721447,1407,Thai,54,0,abugida,Mainland SE Asia,Khmr
26205,00E19,pww,น,4636,66.3043924721447,1407,Thai,54,0,abugida,Mainland SE Asia,Khmr
26206,00E19,tha,น,61912,66.3043924721447,1407,Thai,54,0,abugida,Mainland SE Asia,Khmr
26207,00E19,urk,น,8601,66.3043924721447,1407,Thai,54,0,abugida,Mainland SE Asia,Khmr
26208,00E1A,ium,บ,3080,59.9670225083823,1158,Thai,54,0,abugida,Mainland SE Asia,Khmr
26209,00E1A,kxm,บ,4608,59.9670225083823,1158,Thai,54,0,abugida,Mainland SE Asia,Khmr
26210,00E1A,pww,บ,2721,59.9670225083823,1158,Thai,54,0,abugida,Mainland SE Asia,Khmr
26211,00E1A,tha,บ,21828,59.9670225083823,1158,Thai,54,0,abugida,Mainland SE Asia,Khmr
26212,00E1A,urk,บ,6058,59.9670225083823,1158,Thai,54,0,abugida,Mainland SE Asia,Khmr
26213,00E1B,ium,ป,2654,70.1539563733994,1140,Thai,54,0,abugida,Mainland SE Asia,Khmr
26214,00E1B,kxm,ป,5332,70.1539563733994,1140,Thai,54,0,abugida,Mainland SE Asia,Khmr
26215,00E1B,pww,ป,409,70.1539563733994,1140,Thai,54,0,abugida,Mainland SE Asia,Khmr
26216,00E1B,tha,ป,14455,70.1539563733994,1140,Thai,54,0,abugida,Mainland SE Asia,Khmr
26217,00E1B,urk,ป,4074,70.1539563733994,1140,Thai,54,0,abugida,Mainland SE Asia,Khmr
26218,00E1C,ium,ผ,26,65.8706975858548,1178,Thai,54,0,abugida,Mainland SE Asia,Khmr
26219,00E1C,tha,ผ,4256,65.8706975858548,1178,Thai,54,0,abugida,Mainland SE Asia,Khmr
26220,00E1D,ium,ฝ,279,76.03041464626571,1149,Thai,54,0,abugida,Mainland SE Asia,Khmr
26221,00E1D,tha,ฝ,1607,76.03041464626571,1149,Thai,54,0,abugida,Mainland SE Asia,Khmr
26222,00E1D,urk,ฝ,1,76.03041464626571,1149,Thai,54,0,abugida,Mainland SE Asia,Khmr
26223,00E1E,ium,พ,75,76.691127827581,1437,Thai,54,0,abugida,Mainland SE Asia,Khmr
26224,00E1E,kxm,พ,2320,76.691127827581,1437,Thai,54,0,abugida,Mainland SE Asia,Khmr
26225,00E1E,pww,พ,4448,76.691127827581,1437,Thai,54,0,abugida,Mainland SE Asia,Khmr
26226,00E1E,tha,พ,22308,76.691127827581,1437,Thai,54,0,abugida,Mainland SE Asia,Khmr
26227,00E1E,urk,พ,2,76.691127827581,1437,Thai,54,0,abugida,Mainland SE Asia,Khmr
26228,00E1F,ium,ฟ,501,87.2625710287246,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26229,00E1F,kxm,ฟ,90,87.2625710287246,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26230,00E1F,pww,ฟ,72,87.2625710287246,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26231,00E1F,tha,ฟ,3083,87.2625710287246,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26232,00E1F,urk,ฟ,60,87.2625710287246,1402,Thai,54,0,abugida,Mainland SE Asia,Khmr
26233,00E20,tha,ภ,1340,55.8905028633671,1302,Thai,54,0,abugida,Mainland SE Asia,Khmr
26234,00E21,ium,ม,8385,66.2928528942152,1376,Thai,54,0,abugida,Mainland SE Asia,Khmr
26235,00E21,kxm,ม,6198,66.2928528942152,1376,Thai,54,0,abugida,Mainland SE Asia,Khmr
26236,00E21,pww,ม,3743,66.2928528942152,1376,Thai,54,0,abugida,Mainland SE Asia,Khmr
26237,00E21,tha,ม,29374,66.2928528942152,1376,Thai,54,0,abugida,Mainland SE Asia,Khmr
26238,00E21,urk,ม,6703,66.2928528942152,1376,Thai,54,0,abugida,Mainland SE Asia,Khmr
26239,00E22,ium,ย,20844,56.76805915497,1188,Thai,54,0,abugida,Mainland SE Asia,Khmr
26240,00E22,kxm,ย,11565,56.76805915497,1188,Thai,54,0,abugida,Mainland SE Asia,Khmr
26241,00E22,pww,ย,2389,56.76805915497,1188,Thai,54,0,abugida,Mainland SE Asia,Khmr
26242,00E22,tha,ย,28489,56.76805915497,1188,Thai,54,0,abugida,Mainland SE Asia,Khmr
26243,00E22,urk,ย,4159,56.76805915497,1188,Thai,54,0,abugida,Mainland SE Asia,Khmr
26244,00E23,kxm,ร,8020,48.0108346095999,1382,Thai,54,0,abugida,Mainland SE Asia,Khmr
26245,00E23,pww,ร,248,48.0108346095999,1382,Thai,54,0,abugida,Mainland SE Asia,Khmr
26246,00E23,tha,ร,46072,48.0108346095999,1382,Thai,54,0,abugida,Mainland SE Asia,Khmr
26247,00E23,urk,ร,5662,48.0108346095999,1382,Thai,54,0,abugida,Mainland SE Asia,Khmr
26248,00E24,tha,ฤ,146,66.1883705852681,1346,Thai,54,0,abugida,Mainland SE Asia,Khmr
26249,00E25,ium,ล,2590,63.25380521562321,1456,Thai,54,0,abugida,Mainland SE Asia,Khmr
26250,00E25,kxm,ล,4574,63.25380521562321,1456,Thai,54,0,abugida,Mainland SE Asia,Khmr
26251,00E25,pww,ล,8588,63.25380521562321,1456,Thai,54,0,abugida,Mainland SE Asia,Khmr
26252,00E25,tha,ล,26149,63.25380521562321,1456,Thai,54,0,abugida,Mainland SE Asia,Khmr
26253,00E25,urk,ล,6599,63.25380521562321,1456,Thai,54,0,abugida,Mainland SE Asia,Khmr
26254,00E27,ium,ว,10335,39.352771631115296,1230,Thai,54,0,abugida,Mainland SE Asia,Khmr
26255,00E27,kxm,ว,3993,39.352771631115296,1230,Thai,54,0,abugida,Mainland SE Asia,Khmr
26256,00E27,pww,ว,3306,39.352771631115296,1230,Thai,54,0,abugida,Mainland SE Asia,Khmr
26257,00E27,tha,ว,31397,39.352771631115296,1230,Thai,54,0,abugida,Mainland SE Asia,Khmr
26258,00E27,urk,ว,1438,39.352771631115296,1230,Thai,54,0,abugida,Mainland SE Asia,Khmr
26259,00E28,tha,ศ,2006,75.8728966918909,1544,Thai,54,0,abugida,Mainland SE Asia,Khmr
26260,00E29,tha,ษ,1688,83.38882052676699,1551,Thai,54,0,abugida,Mainland SE Asia,Khmr
26261,00E2A,ium,ส,646,79.1964095464577,1531,Thai,54,0,abugida,Mainland SE Asia,Khmr
26262,00E2A,tha,ส,16222,79.1964095464577,1531,Thai,54,0,abugida,Mainland SE Asia,Khmr
26263,00E2B,ium,ห,8654,70.53316755425101,1367,Thai,54,0,abugida,Mainland SE Asia,Khmr
26264,00E2B,tha,ห,22607,70.53316755425101,1367,Thai,54,0,abugida,Mainland SE Asia,Khmr
26265,00E2C,tha,ฬ,1,92.7436251822583,1658,Thai,54,0,abugida,Mainland SE Asia,Khmr
26266,00E2D,ium,อ,6429,57.82134832816,1292,Thai,54,0,abugida,Mainland SE Asia,Khmr
26267,00E2D,kxm,อ,14701,57.82134832816,1292,Thai,54,0,abugida,Mainland SE Asia,Khmr
26268,00E2D,pww,อ,12579,57.82134832816,1292,Thai,54,0,abugida,Mainland SE Asia,Khmr
26269,00E2D,tha,อ,53475,57.82134832816,1292,Thai,54,0,abugida,Mainland SE Asia,Khmr
26270,00E2D,urk,อ,16245,57.82134832816,1292,Thai,54,0,abugida,Mainland SE Asia,Khmr
26271,00E2E,ium,ฮ,2746,75.477091611133,1560,Thai,54,0,abugida,Mainland SE Asia,Khmr
26272,00E2E,kxm,ฮ,7174,75.477091611133,1560,Thai,54,0,abugida,Mainland SE Asia,Khmr
26273,00E2E,pww,ฮ,190,75.477091611133,1560,Thai,54,0,abugida,Mainland SE Asia,Khmr
26274,00E2E,tha,ฮ,1881,75.477091611133,1560,Thai,54,0,abugida,Mainland SE Asia,Khmr
26275,00E2E,urk,ฮ,7475,75.477091611133,1560,Thai,54,0,abugida,Mainland SE Asia,Khmr
26276,00E30,ium,ะ,2237,49.55229265182879,1504,Thai,54,0,abugida,Mainland SE Asia,Khmr
26277,00E30,kxm,ะ,2275,49.55229265182879,1504,Thai,54,0,abugida,Mainland SE Asia,Khmr
26278,00E30,pww,ะ,5162,49.55229265182879,1504,Thai,54,0,abugida,Mainland SE Asia,Khmr
26279,00E30,tha,ะ,25456,49.55229265182879,1504,Thai,54,0,abugida,Mainland SE Asia,Khmr
26280,00E30,urk,ะ,12121,49.55229265182879,1504,Thai,54,0,abugida,Mainland SE Asia,Khmr
26281,00E32,ium,า,9440,30.356250310004896,981,Thai,54,0,abugida,Mainland SE Asia,Khmr
26282,00E32,kxm,า,7055,30.356250310004896,981,Thai,54,0,abugida,Mainland SE Asia,Khmr
26283,00E32,pww,า,6384,30.356250310004896,981,Thai,54,0,abugida,Mainland SE Asia,Khmr
26284,00E32,tha,า,87181,30.356250310004896,981,Thai,54,0,abugida,Mainland SE Asia,Khmr
26285,00E32,urk,า,24708,30.356250310004896,981,Thai,54,0,abugida,Mainland SE Asia,Khmr
26286,00E33,kxm,ำ,578,40.6404281449956,1161,Thai,54,0,abugida,Mainland SE Asia,Khmr
26287,00E33,tha,ำ,6025,40.6404281449956,1161,Thai,54,0,abugida,Mainland SE Asia,Khmr
26288,00E40,ium,เ,17621,27.9193505955905,1040,Thai,54,0,abugida,Mainland SE Asia,Khmr
26289,00E40,kxm,เ,14425,27.9193505955905,1040,Thai,54,0,abugida,Mainland SE Asia,Khmr
26290,00E40,pww,เ,8131,27.9193505955905,1040,Thai,54,0,abugida,Mainland SE Asia,Khmr
26291,00E40,tha,เ,53131,27.9193505955905,1040,Thai,54,0,abugida,Mainland SE Asia,Khmr
26292,00E40,urk,เ,10236,27.9193505955905,1040,Thai,54,0,abugida,Mainland SE Asia,Khmr
26293,00E41,ium,แ,1028,55.6997591322379,1266,Thai,54,0,abugida,Mainland SE Asia,Khmr
26294,00E41,kxm,แ,4112,55.6997591322379,1266,Thai,54,0,abugida,Mainland SE Asia,Khmr
26295,00E41,pww,แ,7588,55.6997591322379,1266,Thai,54,0,abugida,Mainland SE Asia,Khmr
26296,00E41,tha,แ,18009,55.6997591322379,1266,Thai,54,0,abugida,Mainland SE Asia,Khmr
26297,00E41,urk,แ,810,55.6997591322379,1266,Thai,54,0,abugida,Mainland SE Asia,Khmr
26298,00E42,ium,โ,2260,58.534974424585506,1337,Thai,54,0,abugida,Mainland SE Asia,Khmr
26299,00E42,kxm,โ,3354,58.534974424585506,1337,Thai,54,0,abugida,Mainland SE Asia,Khmr
26300,00E42,pww,โ,3664,58.534974424585506,1337,Thai,54,0,abugida,Mainland SE Asia,Khmr
26301,00E42,tha,โ,7947,58.534974424585506,1337,Thai,54,0,abugida,Mainland SE Asia,Khmr
26302,00E42,urk,โ,4125,58.534974424585506,1337,Thai,54,0,abugida,Mainland SE Asia,Khmr
26303,00E43,tha,ใ,11372,62.054335962237396,1455,Thai,54,0,abugida,Mainland SE Asia,Khmr
26304,00E44,ium,ไ,2136,52.422646358517596,1155,Thai,54,0,abugida,Mainland SE Asia,Khmr
26305,00E44,kxm,ไ,386,52.422646358517596,1155,Thai,54,0,abugida,Mainland SE Asia,Khmr
26306,00E44,pww,ไ,2456,52.422646358517596,1155,Thai,54,0,abugida,Mainland SE Asia,Khmr
